Date,Open,High,Low,Close,Adj Close,Volume
2018-05-02,5.705000,5.950000,5.705000,5.950000,5.950000,14525
2018-05-03,5.950000,5.950000,5.950000,5.950000,5.950000,0
2018-05-04,5.950000,5.950000,5.950000,5.950000,5.950000,0
2018-05-07,5.950000,5.950000,5.950000,5.950000,5.950000,0
2018-05-08,6.000000,6.000000,6.000000,6.000000,6.000000,100
2018-05-09,6.000000,6.000000,6.000000,6.000000,6.000000,0
2018-05-10,6.000000,6.000000,6.000000,6.000000,6.000000,0
2018-05-11,6.050000,6.050000,6.050000,6.050000,6.050000,1000
2018-05-14,6.050000,6.050000,6.050000,6.050000,6.050000,0
2018-05-15,6.050000,6.050000,6.050000,6.050000,6.050000,0
2018-05-16,6.050000,6.050000,6.050000,6.050000,6.050000,0
2018-05-17,6.050000,6.050000,6.050000,6.050000,6.050000,0
2018-05-18,6.050000,6.050000,6.050000,6.050000,6.050000,0
2018-05-21,6.050000,6.050000,6.050000,6.050000,6.050000,0
2018-05-22,6.050000,6.050000,6.050000,6.050000,6.050000,0
2018-05-23,6.050000,6.050000,6.050000,6.050000,6.050000,0
2018-05-24,6.050000,6.050000,6.050000,6.050000,6.050000,0
2018-05-25,6.050000,6.050000,6.050000,6.050000,6.050000,0
2018-05-29,6.050000,6.050000,6.050000,6.050000,6.050000,0
2018-05-30,5.600000,5.600000,5.600000,5.600000,5.600000,1630
2018-05-31,5.600000,5.600000,5.600000,5.600000,5.600000,0
2018-06-01,5.600000,5.600000,5.600000,5.600000,5.600000,0
2018-06-04,5.612600,5.612600,5.612600,5.612600,5.612600,800
2018-06-05,5.619300,5.619300,5.619300,5.619300,5.619300,750
2018-06-06,5.619300,5.619300,5.619300,5.619300,5.619300,0
2018-06-07,5.619300,5.619300,5.619300,5.619300,5.619300,0
2018-06-08,5.619300,5.619300,5.619300,5.619300,5.619300,0
2018-06-11,5.619300,5.619300,5.619300,5.619300,5.619300,0
2018-06-12,5.684400,5.684400,5.684400,5.684400,5.684400,2000
2018-06-13,5.684400,5.684400,5.684400,5.684400,5.684400,0
2018-06-14,5.684400,5.684400,5.684400,5.684400,5.684400,0
2018-06-15,5.684400,5.684400,5.684400,5.684400,5.684400,0
2018-06-18,5.684400,5.684400,5.684400,5.684400,5.684400,0
2018-06-19,5.684400,5.684400,5.684400,5.684400,5.684400,0
2018-06-20,5.684400,5.684400,5.684400,5.684400,5.684400,0
2018-06-21,5.684400,5.684400,5.684400,5.684400,5.684400,0
2018-06-22,5.684400,5.684400,5.684400,5.684400,5.684400,0
2018-06-25,5.684400,5.684400,5.684400,5.684400,5.684400,0
2018-06-26,5.684400,5.684400,5.684400,5.684400,5.684400,0
2018-06-27,5.684400,5.684400,5.684400,5.684400,5.684400,0
2018-06-28,5.684400,5.684400,5.684400,5.684400,5.684400,0
2018-06-29,5.770000,5.770000,5.770000,5.770000,5.770000,100
2018-07-02,5.690000,5.690000,5.690000,5.690000,5.690000,1200
2018-07-03,5.690000,5.690000,5.690000,5.690000,5.690000,0
2018-07-05,5.690000,5.690000,5.690000,5.690000,5.690000,0
2018-07-06,5.690000,5.690000,5.690000,5.690000,5.690000,0
2018-07-09,5.690000,5.690000,5.690000,5.690000,5.690000,0
2018-07-10,5.690000,5.690000,5.690000,5.690000,5.690000,0
2018-07-11,5.690000,5.690000,5.690000,5.690000,5.690000,0
2018-07-12,5.690000,5.690000,5.690000,5.690000,5.690000,0
2018-07-13,5.690000,5.690000,5.690000,5.690000,5.690000,0
2018-07-16,5.690000,5.690000,5.690000,5.690000,5.690000,0
2018-07-17,5.690000,5.690000,5.690000,5.690000,5.690000,0
2018-07-18,5.690000,5.690000,5.690000,5.690000,5.690000,0
2018-07-19,5.690000,5.690000,5.690000,5.690000,5.690000,0
2018-07-20,5.690000,5.690000,5.690000,5.690000,5.690000,0
2018-07-23,5.690000,5.690000,5.690000,5.690000,5.690000,0
2018-07-24,5.690000,5.690000,5.690000,5.690000,5.690000,0
2018-07-25,5.690000,5.690000,5.690000,5.690000,5.690000,0
2018-07-26,5.690000,5.690000,5.690000,5.690000,5.690000,100
2018-07-27,5.650000,5.650000,5.650000,5.650000,5.650000,100
2018-07-30,5.650000,5.650000,5.650000,5.650000,5.650000,0
2018-07-31,5.570000,5.570000,5.570000,5.570000,5.570000,17600
2018-08-01,5.650000,5.650000,5.650000,5.650000,5.650000,1000
2018-08-02,5.650000,5.650000,5.650000,5.650000,5.650000,105
2018-08-03,5.650000,5.650000,5.650000,5.650000,5.650000,1000
2018-08-06,5.650000,5.650000,5.650000,5.650000,5.650000,0
2018-08-07,5.650000,5.650000,5.650000,5.650000,5.650000,100
2018-08-08,5.650000,5.650000,5.650000,5.650000,5.650000,0
2018-08-09,5.650000,5.650000,5.650000,5.650000,5.650000,0
2018-08-10,5.650000,5.650000,5.650000,5.650000,5.650000,0
2018-08-13,5.650000,5.650000,5.650000,5.650000,5.650000,0
2018-08-14,5.650000,5.650000,5.650000,5.650000,5.650000,0
2018-08-15,5.650000,5.650000,5.650000,5.650000,5.650000,0
2018-08-16,5.650000,5.650000,5.650000,5.650000,5.650000,0
2018-08-17,5.500000,5.500000,5.500000,5.500000,5.500000,205
2018-08-20,5.500000,5.500000,5.500000,5.500000,5.500000,0
2018-08-21,5.500000,5.500000,5.500000,5.500000,5.500000,0
2018-08-22,5.500000,5.500000,5.500000,5.500000,5.500000,0
2018-08-23,5.500000,5.500000,5.500000,5.500000,5.500000,0
2018-08-24,5.500000,5.500000,5.500000,5.500000,5.500000,0
2018-08-27,5.500000,5.500000,5.500000,5.500000,5.500000,0
2018-08-28,5.500000,5.500000,5.500000,5.500000,5.500000,0
2018-08-29,5.500000,5.500000,5.500000,5.500000,5.500000,0
2018-08-30,5.471100,5.471100,5.471100,5.471100,5.471100,996
2018-08-31,5.471100,5.471100,5.471100,5.471100,5.471100,0
2018-09-04,5.471100,5.471100,5.471100,5.471100,5.471100,0
2018-09-05,5.640000,5.640000,5.640000,5.640000,5.640000,7239
2018-09-06,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-09-07,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-09-10,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-09-11,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-09-12,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-09-13,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-09-14,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-09-17,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-09-18,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-09-19,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-09-20,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-09-21,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-09-24,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-09-25,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-09-26,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-09-27,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-09-28,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-10-01,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-10-02,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-10-03,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-10-04,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-10-05,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-10-08,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-10-09,5.640000,5.640000,5.640000,5.640000,5.640000,0
2018-10-10,7.400000,7.400000,7.400000,7.400000,7.400000,2925
2018-10-11,7.400000,7.400000,7.400000,7.400000,7.400000,0
2018-10-12,7.400000,7.400000,7.400000,7.400000,7.400000,0
2018-10-15,7.400000,7.400000,7.400000,7.400000,7.400000,0
2018-10-16,7.400000,7.400000,7.400000,7.400000,7.400000,0
2018-10-17,7.400000,7.400000,7.400000,7.400000,7.400000,0
2018-10-18,7.450000,7.450000,7.450000,7.450000,7.450000,125
2018-10-19,7.450000,7.450000,7.450000,7.450000,7.450000,0
2018-10-22,7.300000,7.300000,7.300000,7.300000,7.300000,250
2018-10-23,7.150000,7.300000,7.150000,7.300000,7.300000,1250
2018-10-24,7.700000,7.700000,7.630000,7.630000,7.630000,500
2018-10-25,7.630000,7.630000,7.630000,7.630000,7.630000,0
2018-10-26,7.630000,7.630000,7.630000,7.630000,7.630000,0
2018-10-29,7.630000,7.630000,7.630000,7.630000,7.630000,0
2018-10-30,7.630000,7.630000,7.630000,7.630000,7.630000,0
2018-10-31,7.630000,7.630000,7.630000,7.630000,7.630000,0
2018-11-01,7.630000,7.630000,7.630000,7.630000,7.630000,0
2018-11-02,7.630000,7.630000,7.630000,7.630000,7.630000,0
2018-11-05,7.630000,7.630000,7.630000,7.630000,7.630000,0
2018-11-06,7.650000,7.650000,7.650000,7.650000,7.650000,100
2018-11-07,7.970000,7.970000,7.970000,7.970000,7.970000,250
2018-11-08,9.100000,9.100000,9.100000,9.100000,9.100000,5000
2018-11-09,9.100000,9.100000,9.100000,9.100000,9.100000,0
2018-11-12,9.000000,9.000000,9.000000,9.000000,9.000000,2500
2018-11-13,9.000000,9.000000,9.000000,9.000000,9.000000,0
2018-11-14,8.750000,8.750000,8.750000,8.750000,8.750000,1000
2018-11-15,8.750000,8.750000,8.750000,8.750000,8.750000,0
2018-11-16,8.750000,8.750000,8.750000,8.750000,8.750000,0
2018-11-19,8.800000,9.100000,8.800000,9.100000,9.100000,11630
