Date,Open,High,Low,Close,Adj Close,Volume
2014-04-17,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-04-21,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-04-22,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-04-23,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-04-24,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-04-25,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-04-28,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-04-29,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-04-30,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-05-01,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-05-02,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-05-05,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-05-06,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-05-07,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-05-08,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-05-09,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-05-12,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-05-13,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-05-14,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-05-15,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-05-16,9.878100,9.878100,9.878100,9.878100,9.303353,0
2014-05-19,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-05-20,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-05-21,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-05-22,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-05-23,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-05-27,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-05-28,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-05-29,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-05-30,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-02,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-03,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-04,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-05,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-06,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-09,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-10,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-11,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-12,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-13,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-16,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-17,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-18,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-19,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-20,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-23,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-24,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-25,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-26,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-27,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-06-30,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-07-01,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-07-02,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-07-03,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-07-07,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-07-08,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-07-09,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-07-10,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-07-11,9.878100,9.878100,9.878100,9.878100,9.441952,0
2014-07-14,10.900000,10.900000,10.900000,10.900000,10.418731,0
2014-07-15,10.900000,10.900000,10.900000,10.900000,10.418731,0
2014-07-16,10.900000,10.900000,10.900000,10.900000,10.418731,0
2014-07-17,10.900000,10.900000,10.900000,10.900000,10.418731,0
2014-07-18,10.900000,10.900000,10.900000,10.900000,10.418731,0
2014-07-21,10.900000,10.900000,10.900000,10.900000,10.418731,0
2014-07-22,10.900000,10.900000,10.900000,10.900000,10.418731,0
2014-07-23,10.900000,10.900000,10.900000,10.900000,10.418731,0
2014-07-24,10.900000,10.900000,10.900000,10.900000,10.418731,0
2014-07-25,10.900000,10.900000,10.900000,10.900000,10.418731,0
2014-07-28,10.900000,10.900000,10.900000,10.900000,10.418731,0
2014-07-29,10.900000,10.900000,10.900000,10.900000,10.418731,0
2014-07-30,9.750000,9.750000,9.750000,9.750000,9.319508,222
2014-07-31,9.750000,9.750000,9.750000,9.750000,9.319508,0
2014-08-01,9.750000,9.750000,9.750000,9.750000,9.319508,0
